"","location"
"21480","SHERATON DHAKA, KEMAL ATATURK AVENUE, BANANI"
"21481","CROWN AUTOMOBILE SERVICE,SECTOR 11,UTTARA"
"21482","H 540 , RD 16 , TILPAPARA , KHILGAON"
"21483","DHAKA INTERNATIONAL TRADE FAIR , SECTOR 21 , PURBACHAL"
"21484","AMZ HOSPITAL LTD ., ADARSHA NAGAR , BADDA"
"21485","WAVESPACE,UI/UX DESIGN AGENCY KATASUR,MOHAMMADPUR"
"21486","NORTHERN GENERAL INSURANCE CO . LTD , BANGABANDHU AVENUE , PURANA PALTAN"
"21487","RD 4 , BLOCK L , BASUNDHARA R/A"
"21488","pragati overseas , fakirapool rd"
"21489","AALOK HEALTHCARE LTD . ( PALLABI ) , MIRPUR"
"21490","silverspring , 1st floor , house 4 , road 2/1, block l , banani , dhaka"
"21491","RAYER BAZAR COMMUNITY CENTRE, COMMUNITY CENTER GOLI , RAYER BAZAR"
"21492","23/N,ROAD NO 2,BLOCK D,BASUNDHARA R/A"
"21493","RD 2D,SECTOR 4,UTTARA"
"21494","ATAUR MARKET , KONABARI"
"21495","INFINITE HR COMPANY LTD H 6 , RD 2 , BANANI"
"21496","ZAKIR SUPER MARKET"
"21497","BANGLADESH AQUA ZONE,KATABAN ROAD,NIJHUM RESIDENTIAL AREA,HAZARIBAGH"
"21498","AFTAB NOGOR MAIN ROAD. BLOCK C . 32 NUMBER BUILDING .5TH FLOOR OF LIFT ."
"21499","G. A COMPANY LIMITED  GACO , INDUSTRIAL AREA , TEJGAON"
"21500","ASIF CARROM CLUB , BLOCK B , MIRPUR 11"
"21501","12/1/1, ROAD NO 2, MUKTI HOUSING , SHYAMOLI"
"21502","EMBASSY OF BHUTAN , GULSHAN 2 , GULSHAN"
"21503","AIRPORT ERAIL STATION"
"21504","RD 2,MOHAMMADIA HOUSING LTD,MOHAMMADPUR"
"21505","WELCOME PHARMA , 1/5 KALLYANP[UR MAIN ROAD MUKTI HOUSING KALLYANPUR"
"21506","HOUSE 31 , ROAD 1 , BLOCK E., SECTOR 2 , AFTABNAGAR"
"21507","MASTERMIND ENGLISH MEDIUM SCHOOL , H 30 , RD 10A , DHANMONDI"
"21508","MEHMAN TOWER , HOUSE 33 , PEER SHAHEBER GOLI , SHANTINAGAR , KAKRAIL"
"21509","STAR KEBAB,ROAD 17,BANANI"
"21510","WOODHOUSE GRILL,BLOCK F,BANANI"
"21511","WINDSOR 79, ROAD 3, BLOCK C, BASHUNDHARA R/A"
"21512","162 POST OFFICE ROAD MODHUBAJAR DHANMONDI 19"
"21513","TK BHABAN ,KAWRAN BAZAR MASJID RD, KAWRAN BAZAR"
"21514","HOTEL SWEET DREAMS DHAKA , H 62 , KAMAL ATATURK AVE , BANANI"
"21515","SRABON CHOWDHURY HOME,BLOCK E, BASHUNDHARA R/A"
"21516","1/4/C , NORTH PERERBUG , MUKTI HOUSING , DOKKHIN MONIPUR"
"21517","VFS GLOBAL MALTA , BLOCK B , BANANI"
"21518","RD 7A , DHANMONDI"
"21519","B.N.C.C. CANTEEN & RESTAURANT , SECTOR 6  UTTARA"
"21520","JAMI'A BAITUL AMAN MINAR MASJID, TAJMAHAL ROAD , MOHAMMADPUR"
"21521","DEMRA STAFF QUARTER BUS STOP"
"21522","POLICY RESEARCH INSTITUTE OF BANGLADESH , BLOCK H , BANANI"
"21523","137, WEST MONIPUR , SENPARA PARBATA , PASCHIM , MONIPUR"
"21524","SHANKHOCHIL,H 12,RD 4,BLOCK B,BANASHREE"
"21525","BASHABO  , DHAKA , MIDDLE BASHABO"
"21526","BAITUL AMAN HOUSING SOCIETY , H 981, R 16 , ADABAR , MOHAMMADPUR"
"21527","RIM JHIM BUILDING,NAMAPARA,KHILKHET"
"21528","SHANTI NIBASH WEST JATRABARI"
"21529","ACTIVE SECURITIES & IT SOLUTION I BUY WALKIE TALKIE DHAKA , BD, MONIPURIPARA , TEJGAON"
"21530","KISHOLOY GIRLS' SCHOOL , TAJMAHAL RD ,  MOHAMMADPUR"
"21531","RAJUK UTTAR MODEL COLLEGE,RAJUK COLLEGE ROAD,UTTARA"
"21532","H 742/2/A,RD 9,ADABOR"
"21533","H 70/4 , OUTER CIRCULAR RD , MOGBAZAR"
"21534","BISMILLAH DOSA XPRESS , MOHAMMADIA HOUSING SOCIETY  , MOHAMMADPUR"
"21535","M/S JAHANGIR PAPER HOUSE , ZINDABAHAR 2ND LN, BABU BAZAR"
"21536","DREAMY TEX,KHILKHET BAZAR"
"21537","AMARJHURI.COM ONLINE SHOPPING BANGLADESH , MOHAKHALI DOHS"
"21538","BUDDHO MONDIR BUS STOPAGE , AUTISH DIPANKAR ROAD , MODDHO BASHABO , KOMLAPUR"
"21539","PASTA CLUB,BLOCK K,MAIN ROAD(FALGUNI CHECK),SOUTH BANASHREE,KHILGAON"
"21540","PALLABI METRO RAIL STATION,DHAKA"
"21541","INFINITY , MIRPUR 10  ROAD , SECTION 2"
"21542","NEZUS GROUP , DHAKA CITY BYPASS , 1702"
"21543","PREMIER BANK LIMITED ( ATM ) , DHANMONDI 9A , SATMASJID ROAD , DHANMONDI"
"21544","UNIMART ROAD 8/A , DHANMONDI"
"21545","STAR TECH LTD . UTTARA SONARGAON JANAPATH BRANCH , SECTOR 9"
"21546","H 7/A, 8 , TIKKAPARA RD , MOHAMMADPUR"
"21547","BLOCK B , ROAD NO. 8 , BLOCK B , BASUNDHARA R/A"
"21548","ATTENTION NETWORK , KAWRAN BAZAR , TEJGAON"
"21549","LAKE CORNER APTS ., 58 , ROAD 2A , DHANMONDI R/A"
"21550","FARAZY HOSPITAL , MAIN RD , BLOCK E , BANASHREE"
"21551","GRAMEEN BANK,MIRPUR COLLEGE RD,MIRPUR 2"
"21552","MOHAMMADI HOMES JAME MASJID,MOHAMMADI HOMES LTD,MOHAMMADPUR"
"21553","RD 28, MOHAKHALI DOHS"
"21554","JATRABARI IDEAL HIGH SCHOOL,JATRABARI"
"21555","OUSADH BITAN , POLASHI BUET"
"21556","FAKIRAPOOL BUS STOP,TOYENBEE CIRCULAR RD,FAKIRAPOOL"
"21557","POLWEL SUPER MARKET,NAYA PALTAN"
"21558","JUKI, H 28/8/C,2ND FLOOR,BIR UTTAM AK KHANDAKAR RD,GULSHAN 1"
"21559","NURSING HOME CARE BD , BARIDHARA J BLOCK , NOTUN BAZAR"
"21560","SHANGRI LA-INN RESTAURANT,NAYA PALTAN"
"21561","PSC CONVENTION HALL , MIRPUR 14 MAIN RD"
"21562","SONAPUR UTTARPARA PRODHANBARI MADINATUL JAME MOSQUE , DHAKA SYLHET HIGHWAY , KATCHPUR , NARAYANGANJ , 1361"
"21563","ANANDO BARI , H 54 , SHER E BANGLA RD , MOHAMMADPUR"
"21564","RD 10/1 , BLOCK B , MIRPUR 13"
"21565","MAATI PROPERTY,BLOCK F,BASUNDHARA R/A"
"21566","DREAM TOWER,H 72,SIDDHESHWARI RD,SIDDHESHWARI"
"21567","KERAI CAFE , ROAD 4/B , SECTOR 15 , UTTARA"
"21568","RETINA H 10 , MITFORD RD , MITFORD"
"21569","LAXMIBAZAR BORO BARI , KOLTABAZAR SUTRAPUR"
"21570","DEPUTY POLICE COMMISSIONER'S OFFICE (WEST) DMP , IQBAL ROAD , MOHAMMADPUR"
"21571","FOOD VOLUNTEERS,SECTOR 6,UTTARA"
"21572","QUBELLA , SECTOR 9 , UTTARA"
"21573","SHAHJADPUR JAME MASJID , ROAD 106 , SHAHJADPUR , BADDA"
"21574","LAB AID SPECIALIZED HOSPITAL,ROAD 4,DHANMONDI"
"21575","GLORIA JEANS COFEES ,GULSHAN 1,GULSHAN"
"21576","HYPERION HAIDER LODGE , HOUSE 19 , ROAD 8 , BLOCK A , MIRPUR 10"
"21577","116/4, MOSTOFA ROAD , TEJGAON"
"21578","AZIZ MANZIL , H 3/5 , SEGUNBAGICHA RD , SEGUNBAGICHA"
"21579","RD 10,BLOCK I,BASUNDHARA R/A"
"21580","ITTAFAQ CIRCLE , MOTIJHEEL"
"21581","ABC HOUSE"
"21582","DHAKA INTERNATIONAL TRADE FAIR ( DITF ) , SECTOR 21, PURBACHAL"
"21583","TONG , SOUTH MADARTEK"
"21584","BANGLADESH TELEVISION (BTV),TV RD,EAST RAMPURA"
"21585","POPULAR DIAGONSTIC CENTER, UNIT 1, UTTARA , SECTOR 4"
"21586","HOUSE 404 , DHRUBOTARA , AFTABUDDIN AHMED ROAD , BLOCK C"
"21587","UIU BRIDGE,MADANI AVENUE,VATARA,DHAKA"
"21588","RUPOSI BANGLA TOURISM,ADABAR,MOHAMMADPUR"
"21589","HOUSE 272, SAYEM SOBHAN ANVIR ROAD , BLOCK C, BASHUNDHARA R/A"
"21590","RD 29,PALLABI"
"21591","H 53,RD 5,BLOCK F,BASUNDHARA R/A"
"21592","DHAKA EPZ BUS  STOP , SAVAR KALIAKOIR RD , KASHIMPUR  , 1349"
"21593","MAGIC ISLAND , KERANIGANJ , SUBDISTRICT"
"21594","NEEL PADDA , 141 , I BLOCK ROAD 7 , BASUNDHARA R/A"
"21595","IBN SINA HOSPITAL , 68 , ROAD , 15A , DHANMONDI R/A"
"21596","ROYAL COACH SERVICE,MOTIJHEEL,DHAKA"
"21597","OCEANCART , JAGANNATHPUR , VATARA"
"21598","KASUNDI RESTAURANT,NIKETON BAZAR ROAD,MOHAKHALI"
"21599","GINZA"
"21600","CLOSET CLOUD BANANI , ROAD 11 , BLOCK G , BANANI"
"21601","LANDMARK BUILDING , 12 14 GULSHAN AVENUE , DHAKA , BANGLADESH"
"21602","GREEN MANGO CHINESE & FAST FOOD,14,AVENUE (LOVE ROAD),SECTION 2"
"21603","ONIRBAN HAIR DRESSER,KADAMTALA,BASHABO"
"21604","ISPAHANI ISLAMIA EYE INSTITUTE AND HOSPITAL,KHAMARBARI RD,FARMGATE"
"21605","H 650,RD 20,BLOCK F,BASUNDHARA R/A"
"21606","GORAN TEMPU STAND,BAGAN BARI ROAD,UTTOR MADARTEK,SHHJAHANPUR"
"21607","GARDEN VIEW,H 18/1,19,GARDEN RD,WEST KAWRAN BAZAR"
"21608","AN-NAZAH INTERNATIONAL MADRASA , BLOCK K , SOUTH"
"21609","HSBC BANK ATM,WEST DHANMONDI"
"21610","DOSH TALA MARKET,MAIN RD,BANASREE"
"21611","MIA BARI ( MIZAN UR RASHID KHAN ), BHUIYAN PARA , UTTARKHAN , UTTARA"
"21612","WORLD PHYSIOTHERAPY AND PUNARBASON KENDRO,BLOCK J,BANANI"
"21613","GREEN BEVERLY PARK,GULSHAN 2,GULSHAN"
"21614","PRIYO HOLIDAYS , SHAHJADPUR , BADDA"
"21615","NAVANA OSMAN @ LINK , INDUSTRIAL AREA , TEJGAON"
"21616","anik hair fashion saloon 148/ka ahmed nagar habuler pukurpar senpara parbata ahmed nagar"
"21617","78/19, JOSNA KUTHIR , CHAYANIR R/A, MIRPUR 7 , DHAKA 1216"
"21618","DHOLAIPUR VHUMI OFFICE , WEST  DHOLAIPUR"
"21619","411/B , SHAHID BAKI SARAK , KHILGAON , SHHJAHANPUR"
"21620","SUSHI TEI , ROAD 112 , GULSHAN 2, GULSHANN"
"21621","FERDOUS TAILOR , GULISHAN 2 , GULSHAN"
"21622","H 513/2, MIRPUR 14"
"21623","probashi kallyan bhaban , old elephant rd , ramna"
"21624","SHAREE COLLECTION , BLOCK A, MIRPUR 10"
"21625","DOMESTIC TERMNINAL ( DAC) , HAZRAT SHAHJALAL INTERNTAIONAL AIRPORT"
"21626","MOHAMMADPUR BAITUR RAHMAN JAME MASJID,SALIMULLAH ROAD,MOHAMMADPUR"
"21627","HOUSE 97 , SUHRAWARDY AVENUE , BLOCK K , BARIDHARA"
"21628","284, D BLOCK 9 NO ROAD , BLOCK D , BASUNDHARA R/A"
"21629","82, AHMED AKBAR SOBHAN AVENUE , BLOCK D , BASUNDHARA R/A"
"21630","SEL SWAPNODHARA , ESKATON GARDEN ROAD RAMNA"
"21631","1/7 , SHAHJAHAN ROAD"
"21632","YMCA TRAINING CENTRE , MASJIDUL LLAH  , SAVAR"
"21633","38,ROAD 5,SECTOR 3,KURMITOLA,SECTOR 5"
"21634","DRAGON TOWER DIT RD CHOWDHURIPARA MALIBAGH"
"21635","EASTERN BANASRI,H 52,RAMPURA TITAS RD,BLOCK C,BANASHREE"
"21636","MAYA KANAN , RAYER BAZAR , MOHAMMADPUR"
"21637","HASAN HOMEO HALL , JA 90/1 , COMILLA PARA"
"21638","AL AMIN ROAD CHOWSRASTA BUS STOP,MATUIAL,JATRABARI
"
"21639","H 12, MOHAMMADPUR BERIBADH CONNECTING RD , MOHAMMADPUR"
"21640","171, I BLOCK , ROAD 8 , BASHUNDHARA R/A"
"21641","BAITUL FALA JAME MASJID,RD 4,BLOCK E,BANASHREE"
"21642","AK CUP CHA,HOUSE 15,ROAD 5,BLOCK B,BANASREE,DHAKA 1219"
"21643","NASIR PHARMACY , 42 , ROAD NUMBER 8 , PISCICULTURE HOUSING SOCIETY , MOHAMMADPUR"
"21644","GALITO'S , GULSHAN 2"
"21645","H 29,RD 5,SOUTH BANASHREE PROJECT"
"21646","NATIONAL HEART FOUNDATION HOSPITAL & RESEARCH INSTITUTE , M IRPUR 2, MAIN RD"
"21647","BANGLADESH INTERNATIONAL TUTORIAL , HOUSE-36 , ROAD 43 , BANANI , GULSHAN"
"21648","BANANI SUPER MARKET , BIR UTTAM AMINUL HAQUE RD , BANANI"
"21649","GOVT. SHAHEED SUHRAWARDY COLLEGE , MUNICIPLE RD , LUXMIBAZAR"
"21650","CAFE MALIK , BANGLADESH SHENABAHINIR SADAR DIPTO"
"21651","HOTEL PRITOM INN,SYED NAZRUL ISLAM SARANI,PURANA PALTAN"
"21652","ZAMA ENTERPRISE,SEGUNBAGICHA RD,SEGUNBAGICHA"
"21653","AJO IDEA SPACE , SECTOR 13 , UTTARA"
"21654","AARONG GULSHAN,TEJGAON GULSHAN LINK RD"
"21655","BASHUNDHARA  CITY SHOPPING COMPLEX , PANTHAPATH , DHAKA"
"21656","BOLDA GARDEN POLICE BOX , LARMINI ST , WARI"
"21657","TEJGAON COLLEGE,INDIRA RD,FARMGATE"
"21658","MIDAS  CENTER , H 5 , RD 27 , DHANMONDI"
"21659","BAITUR RAUF JAME MASJID ABDULLAHPUR ATIPARA RD , GOALTEK , DAKSHINKHAN"
"21660","GRAMEEN BUS STOP , GULSHAN 2 , GULSHAN"
"21661","MS DESIGN,MIRPUR 13"
"21662","H 64, OHOM JATRA ST , MPHAMMADPUR"
"21663","HAZRAT SHAHJALAL INTERNATIONAL AIRPORT TERMINAL 2 AIRPORT ROAD NEW AIRPORT , KURMITOLA SECTOR 2"
"21664","HEED INTERNATIONAL SCHOOL  , BEGUM ROKEYA SARANI , BLOCK A , MIRPUR 11"
"21665","CITY CENTRE , H 90/1, MOTIJHEEL RD , MOTIJHEEL"
"21666","RADISSON BLUE DHAKA WATER GARDEN NEW AIRPORT RD DHAKAK CANTONM,ENT"
"21667","KB SQUARE , SATMASJID RD , JIGATALA , SARMASJID RD , DHANMONDI ."
"21668","BEGUNBARI,AJMIR,TEJGAON"
"21669","SIX SEASONS HOTEL , GULSHAN 2 , GULSHAN"
"21670","MOINUL ROAD , DHAKA , BANGLADESH"
"21671","MADARBARI , DHAKSHIN AZAMPUR"
"21672","BABURCHI BARI MOR , RD 17 , BAITUL AMAN HOUSING ADABOR"
"21673","RYPAYAN SHOPPING SQUARE,RD 14,BLOCK G, BASUNDHARA R/A"
"21674","PRINCE BAZAR,MIRPUR 14,MIRPUR 14"
"21675","JOYDEBPUR RAILWAY STATION,HOSPITAL RD,1702"
"21676","AARONG , 7 JASHIMUDDIN AVE ,  SECTOR 3 , UTTARA"
"21677","SIFAT TAILOR'S . 210 , ADARSHA MOHOLLA ROAD , SENPARA PARBATA , PURBA KAZIPARA"
"21678","NOVO AVIATION SERVICES LTD , INDUSTRIAL AREA , TEJGAON"
"21679","HOUSE 227/1/A MODHUBAZAR,WEST DHANMONDI,DHAKA"
"21680","BARAKAH GROCERY SHOP , NAYA PALTAN"
"21681","BONAYON. COM LANDSCAPING & INDOOR- OUTDOOR PLANTS, MIRPUR CANTONMENT"
"21682","ATROSHI MURID , H 19 , RD 9 , BANANI"
"21683","UTTARA CLUB"
"21684","DEAR DHAKA , MOHAMMADIA R/A MAIN RD , MOHAMMADI HOUSING LTD , MOHAMMADPUR"
"21685","KHILJI ROAD PANIR PUMP , SHYAMOLI MOHAMMADPUR"
"21686","NAT-MONDOL , DHAKA UNIVERSITY , SHAHBAGH"
"21687","BANGLADESH INSTITUTE OF DERMATOLOGY STD AND AIDDS,DARUSSALAM,MIRPUR"
"21688","DHIRASROM MOLLA PARA JAME MASJID , DHIRASROM RD , 1711"
"21689","KANU LAL MISTANNO BHANDAR , H  105, MUGDAPARA ,SABUJBAG"
"21690","HOUSE 17, BLOCK A, WAZUDDIN ROAD"
"21691","JISAN ENTERPRISE, MIRPUR 7"
"21692","ROAD 31,MOHAKHALI DOHS,NIKETAN"
"21693","H 550 , RD 17 , BLOCK F , BASUNDHARA R/A"
"21694","IBN SINA G 27/4 , PALASHI RD , LALBAGH"
"21695","102, SARAK 12 1, BASHUNDHARA R/A"
"21696","MODHUR TONG JUICE BAR AND PITHA HOUSE , RANAVOLA AVENUE , SECTOR 10 , UTTARA"
"21697","SOUTHERN GARMENTS LTD , ZIRABO TO BISHMAIL ROAD , ASHULIA , NOBINAGAR"
"21698","ZIARABO BUS STOP , ZIRABO TO BISHMAIL RD , RUSTAMPUR , ASHULIA , 1342"
"21699","GPH ISPAT LIMITED ( DHAKA OFFICE ) GULSHAN 2, GULSHAN"
"21700","THANDA GOROM,SECTOR 3,UTTARA"
"21701","MUGDHO STREET ART GRAFITI BY EWU,BLOCK A,AFTABNAGAR"
"21702","BRB HOSPITAL LTD, PANTHAPATH"
"21703","RASS ASSOCIATE LTD, DOHS , MIRPUR"
"21704","NARSHINGDI NOTUN BUS STAND RD , NARSINGDI"
"21705","PALTON MOR , PURANA PALTAN"
"21706","technical bus stop , mirpur rd , darus salam"
"21707","ANTERIOR ARCHITECTS , RESIDENTIAL AREA , DHANMONDI"
"21708","DREAM ENGINEERING & TRADE,CHOWDHURY PARA,MALIBAGH"
"21709","BPROPERTY UTTARA MARKETPLACE , SONARGAON JANAPATH , SECTOR 11, UTTARA"
"21710","DMCH GARDEN PARK DHAKA MEDICAL COLLEGE HOSPITAL BAGAN PA"
"21711","CHOCOLATE & MINT , PROGOTI SHORONI MAIN ROAD , UTTOR BADDA"
"21712","PRINCE KITCHENS MIRPUR,MIRPUR 12,PALLABI"
"21713","BRB HOSPITAL,LTD,PANTHAPATH"
"21714","AHSANULLAH UNIVERSITY OF SCIENCE 7 TECHNOLOGY , LOVE RD , TEJGAON"
"21715","JISAN DEPARTMENTAL STORE , RAYER BAZAR , MO"
"21716","RD 5,BLOCK C,BASHUNDHARA R/A"
"21717","HOUSE 28,ROAD 1,SECTOR 5,UTTARA"
"21718","SAVAR UNIVERSITY COLLEGE,THANA RD,1340"
"21719","NORTH END COFFEE ROASTERS APOLLO HOSPITAL , BASHUDNAHRA R/A"
"21720","H 688,RD 21,BLOCK F,BASUNDHARA R/A"
"21721","BAC INTERNATIONAL STUDY CENTER , RESIDENTIAL AREA , DHANMONDI"
"21722","ROYAL MULTISPECIALITY HOSPITAL , SHYAMOLI , MOHAMMADPUR"
"21723","M/S EMON ENTERPRISE , BOSILA , MOHAMMADPUR"
"21724","CRIMSON CUP MIRPUR 12,BLOCK A"
"21725","H 11/1, TB  GATE RD , MOHAKHALI"
"21726","RAYER BAZAR CITY CORPORATION MARKET , RAYER BAZAR GOLI , RAYER BAZAR"
"21727","ASSORT HOUSING & ENGINEERING LTD , BLOCK F , BANANI"
"21728","ZARA TOWER , RD 133, NEW BAILY ROAD"
"21729","SHARANTI,131,ROAD 6,BLOCK C, BASUNDHARA R/A"
"21730","HAJI BIRYANI , ROAD NO. 14 , DHANMONDI R/A"
"21731","450/1,WEST KAFRUL,MUKTI HOUSING"
"21732","577/A, NORTH KAFRUL ROAD , PURBA KAZIPARA"
"21733","MUKTARPUR BRIDGE , MUNSHIGANJ ,1500"
"21734","HAQE PLACE , 31 , ROAD 7 , DHANMONDI R/A"
"21735","BANGLADESH TRADE PORTAL,SECRETARIAT ROAD,SEGUNBAGICHA"
"21736","DOMMINO GARDEN , 27 , KHONDOKAR GOLI , SIDDHESHWARI"
"21737","MOLLAPARA , BOUBAZAR , TALTOLA , WEST AGARGAON"
"21738","G/33, BLOCK D, BASH BARI ROAD MOHAMMADPUR"
"21739","TARABO BAZAR,TARABO DEMRAGHAR RD,KATCHPUR,NARAYANGANJ,1361"
"21740","BRIGHT FUTURE DAYCARE CENTER & PRESCHOL , COCA -COLA ROAD , VATARA"
"21741","NIKUNJA LEVINDER BEAUTY PARLOURS,H 48,RD 11,NIKUNJA 2"
"21742","TANGAIL PUSTI SWEETSS,HAJ CAMP RD,CAAB COLONY,DAKSHINKHAN"
"21743","CREDENCE BLUEBELL , SHYAMOLI , MOHAMMADPUR"
"21744","RAHIQ CENTRE,BLOCK G,BASUNDHARA R/A"
"21745","75 NAYA PALTAN,MOSJID GOLI"
"21746","ISLAM TOWER,464,BANASREE,HATIRJHEEL U LOOP,ULON,RAMPURA"
"21747","MODONPUR BUS STOP, DHAKA CHITTAGONG HIGHWAY , BANDAR , NARYANGANJ , 1361"
"21748","SOUTH BANASREE CENTRAL MOSQUE , ROAD 5/2, BLOCK G , SOUTH BANASREE"
"21749","70/1, EASTERN GARDEN , GARMENTS GOLI , WEST RAZABAJAR , INDIRA ROAD , KHAMARBARI MOR , FARMGATE , DHAKA"
"21750","mirpur new market , mirpur1"
"21751","JATRABARI CHOURASTA MOR, JATRABARI"
"21752","RD 17 , BLOCK J , BASUNDHARA R/A"
"21753","HOUSE 13/A , ROAD 4 , BANANI DOHS"
"21754","bartha money exchange , gulshan 2 , gulshan"
"21755","VOGRA BYPASS BUS STOP , DHAKA CITY BYPASS , 1702"
"21756","GOLAP SHAH MAZAR,GULISTAN"
"21757","PROTTASHA, 6 , ROAD 2/1 BLOCK F , SECTION 2"
"21758","GULISTAN CENTRAL BUS  TERMINAL MASJID , KAPTAN BAZAR RD , GULISTAN"
"21759","LAMIA ENTERPRISE,H 13/3,HAZI CHINU MIA RD,MOHAMMADPPUR"
"21760","MASJIDUL EHSAN,TOLARBAG,MIRPUR 1"
"21761","SHEULI , ROAD NO 2 , MOHAKHALI , GULSHAN"
"21762","DHOUR PRIMARY SCHOOL , RD 8, DHOUR , UTTARA"
"21763","943, ROAD NO./ 13 , BASHUNDHARA R/A"
"21764","EBL 365 , RD 1C , BLOCK C , BASUNDHARA R/A"
"21765","BANGLADESH EYE HOSPITAL  ,ZOO ROAD , SECTION 1"
"21766","UNIVERSITY BUSINESS CENTER , PALLABI , MIRPUR"
"21767","DURI LIFESTYLE,BLOCK C,BANANI"
"21768","HEARING AND STORE,MIRPUR 7"
"21769","RAJUK,ROAD 115,GULSHAN 2,GULSHAN"
"21770","ADURI,14,4TH WEST & STREET,DHANMONDI R/A,HAZARIBAG"
"21771","HOUSE 292, ROAD 4, DOHS BARIDHARA"
"21772","EXCELSIA TOWER , H 6/2 , SEGUNBAGICHA RD , SEGUNBAGICHA"
"21773","PGCB HEAD OFFICE , AFTABNAGAR , MERUL , BADDA"
"21774","DELTA MEDICAL COLLEGE AND HOSPITAL TOLARBAG MIRPUR 1"
"21775","HOUSE CLEANING ZONE IN BD , BLOCK E , BANANI"
"21776","BANGLADESH SPECIALIZED  HOSPITAL MIRPUR RD , SHAYMOLI"
"21777","DR CHADAT ULLAH NATIONAL SCHOOL,40/B2,SYLHETI PARA ROAD,MANESHWAR,HAZARIBAG"
"21778","DHAKA INTERNATIONAL TRADE FAIR (DITF),SECTOR 21,PURBACHAL"
"21779","MILKA RAHMAN O'LEVEL & A'LEVEL BIOLOGY CLASSROOM , BLOCK L , BASHUNDHARA R/A"
"21780","ASAD AVE , ASAD AVE BLOCK E MOHAMMADPUR"
"21781","BANGLADESH ELECTION COMISSION BHABAN,AGARGAON"
"21782","H 465/18, ULON RD , ULON"
"21783","SOLARIUM NIDAS , H 688 , SIPAHIBAG RD , KHILGAON"
"21784","KOSHAI BARI RAILGATE , KOSHAI BAZAR, DAKSHINKHAN"
"21785","SBASTI HOMEO BIDHAN , H 320 , RD 5 , BARIDHARA DOHS"
"21786","H 26 RD 7 SIUTH BANASREE PROJECT"
"21787","H 336,TV RD,EAST RAMPURA"
"21788","METROPOLITAN HOSPITAL RD , MOHAKHALI"
"21789","KAMALAPUR RAILWAY STTAION , KAMALAPUR"
"21790","DAFFODIL MEDI WORLD , AHMED NAGAR , MIRPUR 1"
"21791","CHEFS TABLE,GULSHAN 1,GULSHAN"
"21792","NIGAR PLAZA,H 1,RD 2,SECTOR 3,UTTARA"
"21793","DHANSIRI APARTMENT, CHANDRIMA MODEL TOWN , MOHAMMADPUR"
"21794","AGRANI BANK LIMITED MOHAKHALI BRANCH , TB GATE ROAD , WIRELESS GATE , MOHAKHALI"
"21795","AIRPORT FURNITURE , ASHKONA , DAKKHINKHAN"
"21796","20, LINE 23 , SECTION 11"
"21797","MAA HOMEO PHARMACY,H 11/1,BLOCK D,RD 25,BLOCK TA,MIRPUR 12"
"21798","FARIHA MEDICAL HALL , SOUTH KAZLA ( NAYANAGAR ) , JATRABARI"
"21799","BABY ART BY REZWANA,HOUSE 25,MAIN ROAD,BLOCK B,NOBODOY HOUSING,MOHAMMADPUR,DHAKA"
"21800","FUCHKA BHAI , GULSHAN 2, GULSHAN"
"21801","CENTRAL INTERNET LINK , TILAPARA KHILGAON"
"21802","ADONIS TAILORS AND FABRICS BS BHABAN,HATIRPOOL,KATABAN"
"21803","ANWAR KHAN MODERN MEDICAL COLLEGE,RD 07,DHANMONDI"
"21804","FURFURA DARBAR MAZAR , DARUS SALAM , MIRPUR"
"21805","MUNDANE BHABAN,H 13/4,RD 4/A,DHANMONDI"
"21806","HOPE MEDICARE , 152/2/G , PANTHA PATH , DHANMONDI"
"21807","H 17/1, SHER SHAH SURI RD , MOHAMMADPUR"
"21808","26,AZIMPUR KOBORSTHAN ROAD,NIJHUM RESIDENTIAL AREA,HAZARIBAGH"
"21809","PROJONMO BUS STOP, JAGANNATH UNIVERSITY, ATISH DEPANKAR ROAD, MODDHO BASHABO, SHHJAHANPUR"
"21810","UTTARA UNIVERSITY , MIRPUR RD , UTTARA"
"21811","KAKOLI BUS STOP , BANANI"
"21812","ZINDA PARK PLAYGROUND,DHAKA CITY BYPASS,RAYEDIA,RUPGANJ,NARAYANGANJ"
"21813","PASTA FACT MIRPUR DOHS"
"21814","RADIANT DARUR RUHAMA , PLOT 23 , RD 1 , BLOCK A , AFTAB NAGAR PROJECT , BADDA"
"21815","SAVAR CARE HOSPITAL , DHAKA ARICHA HIGHWAY , NOBINAGAR , 1340"
"21816","GREENTEC BANGLADESH N, RUPNAGAR RESIDENTIAL AREA , MIRPUR"
"21817","ANANNYA , H 57 , GIRLS SCHOOL RD , KALABAGAN"
"21818","BOOMERS CAFE , RESIDENTIAL AREA , DHANMONDI"
"21819","VERTICAL HORIZON,RESIDENTIAL AREA,DHANMONDI"
"21820","PARBEEN FAISAL,H 30,RD 1,AFTAB NAGAR PROJECT,BADDA"
"21821","KAMLAPUR RAILWAY STATION , DHAKA , KAMALAPUR"
"21822","ENAM MEDICAL COLLEGE AND HOSPITAL,THANA RD,1340"
"21823","DHAKA AIPORT RAILWAY STATION,DHAKA MYMENSING HIGHWAY"
"21824","BLOCK F, BASHUNDHARA R/A"
"21825","C.M.M. COURT , JOHNSON RD, RAY SGHAHEB BAZAR, KOTWALI"
