"","location"
"4332","GOURI  MOTH MONDIR , NARINDA RD"
"4333","SEL NIRALA BHABAN,TALLABAG,JIGATOLA"
"4334","BIRDEM HOSPITAL SHAHBAG CIRCLE"
"4335","road 18,sector 12"
"4336","AZNARA,BLOCK F"
"4337","RUAP PLAYGROUND , SECTOR 18 , UTTARA"
"4338","1952 HISTORIC MOTHER LANGUAGE MOVEMENT'S AMTOLA GATE  1952 OITIHASHIK AMTOLA"
"4339","LAKESHORE , HOUSE 46, ROAD 41 , GULSHAN 2, GULSHAN"
"4340","LAZEEZ"
"4341","ROAD 2, BOSOTI HOUSING , SENPARA PARBATA"
"4342","HOUSE 14 , ROAD 14 , SECTOR 6 , UTTARA"
"4343","PROTIK RUPOSREE HOUSING"
"4344","BAF SHAHEEN HALL , BIR UTTAM ZIAUR RAHMAN RD , SHAHEENBAG"
"4345","400 NOTUN PALPARA NARAYANGANJ"
"4346","102 , ROAD 3 , BLOCK C , BASUNDHARA R/A"
"4347","BLOCK B , GULSHAN NIKETAN HOUSING PROJECT , DHAKA 1212"
"4348","TT PARA CIRCLE"
"4349","YELLOW INTERIOR & FURNITURE,DHAKA UDDAN HOUSING,MOHAMMADPUR"
"4350","NHA GARDEN CITY , F BLOCK , RING ROAD , MOHAMMADPUR"
"4351","HOUSE 29 , ROAD 19 , SECTOR 11 , UTTARA"
"4352","RIDGE AHMED SQUARE , H 50/1 , NAYA PALTAN RD , NATA PALTAN"
"4353","GROUP DIFFUSION LTD , SECTOR 14 , UTTARA"
"4354","12,DHANMONDI ROAD 2,DHANMONDI R/A"
"4355","ADARSHA POLICE FARI,RD 13/A,DHANMONDI"
"4356","H 15,RD 9 B,NIKUNJA 1"
"4357","MONEY GRAM , DHAKA MAWA HIGHWAY , BANGLADESH BANK COLONY"
"4358","HOUSE BUILDING BUSA STOP , SECTOR 6 , UTTARA"
"4359","APEX , ROAD 27 ( NEW 16), DHANMONDI R/A"
"4360","UCB ATM CRM,BLOCK F,BANANI"
"4361","IMO HOLIDAYS,ADARSHA NAGAR,BADDA"
"4362","89/1, ROAD 12A , DHANMONDI R/A"
"4363","AL ARAFAH ISLAMI BANK LIMITED,SOUTH BREEZE SQUARE,GULSHAN 1,GULSHAN"
"4364","GAZI MARKET  KAYALTIA"
"4365","SILICON COTTAGE , H 300/J , SAYEM RD , BLOCK A , BASHUNDHARA"
"4366","MANARAT DHAKA INTERNATIONAL SCHOOL & COLLEGE,GULSHAN 2,GULSHAN"
"4367","HONGKONG SHANGHAI TOWER, H108, RD 11, BANANI"
"4368","PAN PACIFIC SONARGAON HOTEL ,KAZI NAZRUL ISLAM AVE , BANGLAMOTOR , SHAHBAGH"
"4369","TAMANNA WOELD FAMILY PARK , MIRPUR  RD"
"4370","PARADISE TOWER , H 11 , RD 2 , SECTOR 3 , UTTARA"
"4371","PALLIMA SANGSAD, H 841 C, SHAHID BAKI SARAK , TALTOLA, KHILGAON"
"4372","DS GRAPH H 16 SYED NAZRUL ISLAM SARANI PURANA PALTAN"
"4373","NANNA BIRANI , TOYENBEE CIRCULAR ROAD , MOTIJHEEL"
"4374","BALAKA CHOTTOR , DILKUSHA ROAD , FAKIRAPOOL , DILKUSHA"
"4375","BANANI MASSAGE SPA,GULSHAN 2,GULSHAN"
"4376","S. A. PARIBAHAN ( PVT ) LIMITED , MALITOLA , BANGSHAL"
"4377","bashar tower , dakkhin mugdapara"
"4378","SHOHAG TEA STORE ,  SECTOR 8 , UTTARA"
"4379","M A KHAN , H 416/4, RD 45 B , TALTOLA KHILGAON"
"4380","ANIK TOWER.220/B,ROAD 13,NIKETON HOUSING SOCIETY,NIKETAN"
"4381","MALLIKA GROUP,RESIDENTIAL AREA,DHANMONDI"
"4382","NUTRITIONIST SHAMSUN NAHAR SMRITY , SECTOR 7 , UTTARA"
"4383","JURAIN BUS STAND"
"4384","BASUNDHARA BUS STOP  , PRAGATI SARANI  , GULSHAN"
"4385","VALENTINE CASTLE , H 83 , RD 23 , GULSHAN 1"
"4386","NJN INTERNATIONAL LIMITED,ROAD 135,GULSHAN AVE,GULSHAN 1"
"4387","KOLLANPUR  NOTUN BAZAR"
"4388","BIJOY  RAKEEN CITY BUILDING A8 TOWER 2"
"4389","SYED MAHBUB , MORSHED AVE , SHAYMOLI"
"4390","BOSHIR HAIR STYLE & GENTS PARLOUR , 27 , SECTION 2"
"4391","PESHWARAIN , WARI , 16B , 1 RANKIN STREET"
"4392","UNIMART , GULSHAN CENTRE POINT , GULSHAN 2 , GULSHAN"
"4393","ULON RD , WEST RAMPURA"
"4394","NARSINGDI GOVT COLLEGE , SMART LUNGI RD , NARSINGDI"
"4395","THE INVITE MIRPUR CANTONMENT"
"4396","KAKRAIL BUS STOP , KAKRAIL RD , KAKRAIL"
"4397","BUILDING NO 119,ROAD NO 7/1,BLOCK B,DAKKHIN BANASREE EASTERN HOUSING PROJECT,KHILGAON,DHAK 1219,SOUTH BANASREE"
"4398","CREATIVE PRE SCHOOLING CENTE,ADABAR,MOHAMMADPUR"
"4399","MACHRANGA BUILDING , UTTOR TOLARBAGH , MIRPUR 1"
"4400","MIRPUR DOHS AVENUE 2, ROAD , HOUSE 887"
"4401","VERTEX PROMINENT,GA 16/1,MOHAKHALU SCHOOL RD,MOHAKHALI"
"4402","BANGLADESH BANK OFFICERS QUARTER"
"4403","LALKUTHI LAUNCH TERMINAL , AHSANULLAH ROAD , DHAKA , BANGLADESH"
"4404","ZABER & ZUBAIR FABRICS LIMITED, GULSHAN 2 , GULSHAN"
"4405","FORMOSA POWER INT. LTD , SECTOR 10 , UTTARA"
"4406","TAHMINALOIE , H 14 , SHAKHERTEK MAIN RD , JANATA HOUSING , MOHAMMADPUR"
"4407","355, ROAD 5 ,  MIRPUR DOHS  , MIRPUR 12"
"4408","LATA KUNJA , H 502 , BEPARI GOLI , MOGBAZAR"
"4409","SOPNOCHURA , H 135/A, RD 1, MOHAMMADI HOUSING SOCIETY"
"4410","H 8 , LALAMATIA RD, BLOCK A,  LALMATIA"
"4411","HAN APPAREL , LTD , DHAKA ARICHA HIGHWAY , NOBINAGAR , 1340"
"4412","131/2B, AHMED NAGAR , HABULER PUKURPAR , SENPARA PARBATA ,AHMED NAGAR"
"4413","HOUSE 16 , ROAD 27 , BLOCK  J , BANANI , DHAKA"
"4414","POPULAR  HOSPITAL ,DHANMONDI ROAD 2 , DHANMONDI R/A"
"4415","BLOCK K , BASUNDHARA R/A"
