"","location"
"13974","M A K VILLA,32,EAST RAJABAZAR,FARMGATE,TEJGAON,1215"
"13975","MITALY BHABAN , 178, ROAD 9, SECTION 12"
"13976","RAISA GENERAL STORE,MOMIN SHARANI,UTTOR KAFRUL,PURBA KAZIPARA"
"13977","TERMINAL 2, HAZRAT SHAHJALAL INTERNATIONAL AIPORT"
"13978","MEENA BAZAR , RD 27 , DHANMONDI"
"13979","SAPPORO DENTAL COLLEGE , ABDULLAHPUR ATIPARA RD , SECTOR 8 , UTTARA"
"13980","BISMILLAH HAIR CUTTING AC SALOON , HOUSE 4 , ROAD 5 , SECTOR 10 , UTTARA"
"13981","PUBALI BANK LTD, COURT HOUSE ST , SAKHARI BAZAR"
"13982","GARDEN TYRE , H 47 48 , MOHAMMADPUR RING RD , JANATA HOUSING"
"13983","HANADA ARTHODENTIC AND DENTAL CLINIC , MON"
"13984","MANIKNAGAR MIRJABARI MASJID,DHOBAROI MANIK NAGAR ROAD,AMIN BAZAR"
"13985","GREEN LIFE MEDICAL COLLEGE HOSPITAL , 32,, GREEN ROAD , DHANMONDI"
"13986","H 294 , RD 1 , BLOCK F , BASUNDHARA R/A"
"13987","COMPREHENSIVE , H 32, CENTRAL RD , DHANMONDI"
"13988","DESH TRAVELS(KALLYANPUR COUNTER),MIRPUR"
"13989","BIKROY, COM , H 15/13 , HAZI  CHINU MIA  RD , MOHAMMADPUR"
"13990","CELESTE UTTARA , SECTOR 11"
"13991","416,MALIBAGH PABNA COLONY ROAD,PABNA COLONY ROAD,MALIBAGH"
"13992","PBS,H 16,SHANTINAGAR RD,SAHNTINAGAR"
"13993","LAKEVALLERY APARTMENTS,HOUSE 24,ROAD 15,RESIDENTIAL AREA,DHANMONDI"
"13994","26/A,WEST AGARGAON,MUKTI HOUSING,PASCHIM KAFRUL"
"13995","BRAC,SECTOR 9,UTTARA"
"13996","H 109 , RD 6 , BLOCK D , BASUNDHARA R/A"
"13997","S R SANITARY MART,MATUAIL,JATRABARI"
"13998","AD DIN HOSPITAL RD MOGHABAZAR"
"13999","TSC MOOREBAN TSC MOR UNIVERSITY OF DHAKA"
"14000","EXTENSIVE ENGINEERING AND SERVICE , EAST KAZIPARA , MIRPUR"
"14001","PEARL GARDEN , SECTOR 9 , UTTARA"
"14002","FARID HOSSEN,BLOCK B,MIRPUR 11"
"14003","DR. FAZLUL HAQUE COLORECTAL HOSPITAL LIMITED , WEST , DHANMONDI"
"14004","POPULAR DIAGONISTIC CENTER UNIT 01,BLOCK C,MIRPUR 6"
"14005","111,ROAD 12,BASUNDHARA R/A"
"14006","FATEMA GENERAL STORE , MIRPUR 10  2 SERVICE ROAD , SENPARA PARBATA , BOROBAGH"
"14007","JUDGE HAMID FOUNDATION , ADABAR , MOHAMMADPUR"
"14008","H /19, BLOCK E , ZAKIR HOSSAIN ROAD , MOHAMMADPUR"
"14009","ABC HERITAGE,JASHIM UDDIN AVENUE,SECTOR 3,UTTARA"
"14010","DR. JAMILUR REZA CHOUDHURY CIVIL ENGINEERING BUILDING , BUET , WEST PALASHI"
"14011","BLOCK B, PALLABI"
"14012","MASUD TRADERS,MURA PARA"
"14013","SAYEF RONY , RANAVOLA , UTTARA"
"14014","NEW TECHNOGRA , H 18 , PANTHAPATH"
"14015","BITWA EMPLOYERS COLONY , FATULLAH , NARYANGANJ"
"14016","IBNE SINA D LAB 7 CONSULTATION CENTER,28,DOYAGONJ NATUN RASTA,GOPIBAG,DAYAGANJ"
"14017","SHIMA SEIKI SHOWROOM,GULSHAN 1,GULSHAN"
"14018","PRINCESS PALACE BEAUTY , H 6, RD 3, MIRPUR 10"
"14019","KHILGAON , EIDGAH MASJID , RD 22, TILAPARA , KHILGAON"
"14020","INDEPENDANT UNIVERSITY,H 16,AFTAB UDDIN AHMED RD,BLOCK B,BASUNDHARA R/A"
"14021","CBS , BLOCK E , BANANI"
"14022","CITY HEART SHOPPING COMPLEX , H 67, NAYA PALTAN RD"
"14023","UPPERCRUST BOULANGERIE & PATISSERIE GULSHAN 2 , GULSHAN"
"14024","JUICY  N  SMOOTHIE , JAGANNATHPUR , VATARA"
"14025","SERVICE RD,BLOCK D,BASHUNDHARA R/A"
"14026","LAKE DRIVE RD , SECTOR 7 , UTTARA"
"14027","RD 7,SECTOR 13,UTTARA"
"14028","ZURI BY KARISHMA RAHMAN"
"14029","LIVE SHOPPING , ESKATON GARDEN ROAD , RAMNA"
"14030","KATHAL BAGAN BAZAR RD , KATHAL BAGAN , DHANMONDI"
"14031","RD 10 , SECTOR 3 , UTTARA"
"14032","CENTRAL  HOSPITAL , GREEN ROAD , DHANMONDI"
"14033","JAHANGIRNAGAR HOUSING RD SAVAR 1340"
"14034","SEA SHELL HOTEL AND RESTAURANT,SECTOR 4,UTTARA"
"14035","LOVE RD,MIRPUR 2"
"14036","AIR AMBULANCE AND STRETCHER SERVICES ON COMMERCIAL AIRLINES , KEMAL ATATURK AVENUE , BANANI"
"14037","BRAC MATERNITY CENTER,MADERTEK (SOUTH BANASHREE),WEST NANDIPARA"
"14038","MIRPUR 10, BLOCK A  , ROAD 5 , HOUSE 6"
"14039","H 766 , RD 23 , BLOCK F , BASUNDHARA R/A"
"14040","HOUSE 1,ROAD 2,BLOCK E,MIRPUR 1"
"14041","QUDDUS MANSION,370,I BLOCK ROAD 5, BASUNDHARA R/A"
"14042","ANONNA BUILDING , 5 SHIDDESWARI"
"14043","AJWAH BAKE AND PASTRY ASHKONA , DAKSHINKHAN , UTTARA"
"14044","tejkunipara rd , tejkunipara"
"14045","BASHUNDHARA D BLOCK,SERVICE ROAD,BLOCK D,BASHUNDHARA R/A"
"14046","IBRAHIM MEDICAL COLLEGE , SEGUNBAGICHA ROAD"
"14047","AMBIT , H 14 , NORTH CIRCULAR RD , DHANMONDI"
"14048","SALAM SUMMERSHINE , RESIDENTIAL AREA, DHANMONDI"
"14049","51/G , ROAD 4 , BLOCK D , BASUNDHARA R/A"
"14050","SHAHIDBAG CIRCLE , RAJARBAGH MALOBAGH"
"14051","NEUVE'MI CAFE & RESTRO , SCETOR 15 , UTTARA"
"14052","92, ROAD 2 NIKETON , BLOCK A , NIKETON HOUSING SOCIETY , GULSHAN"
"14053","HOUSE NO-35, ROAD NO 3 MOHAMMADIA HOUSING SOCIETY , MOHAMMADPUR DHAKA"
"14054","SUOXI HOSPITAL , SHOSHI HOSPITAL ACUOUNCTURE"
"14055","SUYANIBAS , TOLARBAG , MIRPUR 1"
"14056","METRO FOOD COURT , UTTARA , DIYABARI"
"14057","H 3 O.H 3 P,RD 7.BLOCK, BASHUNDHARA R/A"
"14058","SIRAJI KHALEDA MEMORIAL CANTONMENT BOARD GENERAL HOSPITAL , SHAHID SARANI DHAMALKOT , DHAKA CANTONMENT"
"14059","UTTARA AG CHURCH,ROAD 5,SECTOR 11,UTTARA"
"14060","JANAKANTHA BHABAN , H 24 /KA , NEW ESKATON RD , NEW ESKATON , MOGHBAZAR"
"14061","PICASSO RESTAURANT DHAKA,H 191/B,REJGAON GULSHAN LINK RD,NIKETON"
"14062","MONIR HOSSAIN LANE , GOPIBAG, KULUTOLA"
"14063","JESSY AK INTERNATIONAL,KA 244,NSU RD,BLOCK B,BASUNDHARA R/A"
"14064","THE BUFFET EMPIRE , WEST DHANMONDI"
"14065","PREHA,H 26,RD 18,BANANI"
"14066","LABAID SPECIALIZED HOSPITAL 6,ROAD 4,DHANMONDI"
"14067","DEWAN CO , 109 , DIT ROAD , MALIBAGH RAIL GATE , MALIBAGH"
"14068","CHANPARA BAZAR , MASTERBARI , UTTARKHAN"
"14069","SIKDER MEDICAL HALL , KUWAITI MASJID RD , VATARA"
"14070","GAZI BHABAN SHOPPING COMPLEX,H 41,NAYA PALTAN RD,NAYA PALTAN"
"14071","H 25/2 , KABI JASIMUDDIN RD , MOTIJHEEL"
"14072","SHAHBUDDIN MOR , PURBA BADDA"
"14073","HAZRAT SHHAJALAL INTRENATIONAL AIRPORT TERMINAL 1 AIRPORT ROAD NEW AIRPORT ROAD KURMITOLA  SECTOR 2"
"14074","AHSANIA MISSION CANCER & GENERAL HOSPITAL,DHAKA ASHULIA,HIGHWAY,SECTOR 10,UTTARA"
"14075","SAFWANA VILLA,KHILBARIR TEK,SHAHJADPUR"
"14076","DARUSSALAM TOWER H 59/DA MIRPUR RD DARUS SALAM"
"14077","EBENEZER INTERNATIONAL SCHOOL , ROAD NO.21 , BASUNDHARA R/A"
"14078","FARMER MOR,MATUAIL,JATRABARI"
"14079","SHANTA,01,ROAD 104,GULSHAN 2,GULSHAN"
"14080","cherag ali bus stop , squibb rd , west archipur , rustampur"
"14081","UTTARA SECTOR 10 WLFARE ASSOCIATION,DHAKA 1230,BANGLADESH"
"14082","MUKTI CINEMA HALL , SHER E BANGLA RD , RAYER BAZAR"
"14083","MOTIA , H 4 , RD 2B , BANANI"
"14084","BANASREE PHYSIOTHERAPY CENTER,BLOCK D"
"14085","CENTRAL MESS,NHQ,ROAD 65,BLOCK A,BANANI"
"14086","THE ASGAR SHOW,SECTOR 4,UTTARA"
"14087","H 55, RD 1, AFTAB NAGAR PROJECT BADDA"
"14088","SUKRABAD BUS STOP , MIRPUR RD , SUKRABAD, DHANMONDI"
"14089","MAA PHARMACY AND MEDICINE SUPER SHOP , SECTOR 13 , UTTARA"
"14090","ROAD 7 , BLOCK C , BASUNDHARA R/A"
"14091","UTAH APPARELS LTD , INDUSTRIAL AREA , TEJGAON"
"14092","POLASHI KITCHEN,BUET,WEST PALASHI"
"14093","WALTON HOUSE , 728 , I BLOCK ROAD 10 , BLOCK D, BAHSUNDHARA R/A"
"14094","NIMAI KASHARI BAZAR ,ASJID,DHKA CHITTAGONG HIGHWAY,SIGN BOARD,SIDDHIRGANJ,
NARAYANGANJ,1361"
"14095","H  11, RD 3 , NIKUNJA 1"
"14096","WORLD UNIVERSITY OF BANGLADESH ( WUB ) , SECTOR 17 , UTTARA"
"14097","RD 8, BLOCK B, ARAMBAG R/A, RUPNAGAR, PALLABI"
"14098","RD 20, BLOCK G , BASUNDHARA R/A"
"14099","BRAC OFFICE,CHAD UDDIN HOUSING,MOHAMMADPUR"
"14100","RD 29, MOHAKHALI DOHS"
"14101","CHEF'S TABLE COURTSIDE , MADANI AVENUE , 100 FEET ROAD"
"14102","OPPO , 58 , ENAMUL HAQUE CHOWDHURY ROAD , ROAD 10 , BANANI"
"14103","UNIMUST INTERNATIONAL LTD,GULSHAN 1,GULSHAN"
"14104","PARTEX CABLES BANASREE SALES & DISTRIBUITION  POINT (SDP ) , BLOCK M"
"14105","PHOTO CENTRE,ROAD 46,GULSHAN  2,GULSHAN"
"14106","boshir uddin high school , mirpur rd , ahmed nagar , mirpur 1"
"14107","H 45/2,DILU RD,NEWESKATON"
"14108","CRESCENT ENTERPRISE , NORTH  SHYAMOLI"
"14109","KHILKHET BUS STOP"
"14110","PIONEER LAW ASSOCIATES, KAKRAIL RAMNA"
"14111","BAHAN , KATASUR , MOHAMMADPUR"
"14112","MINORMINDS TECHNOLOGIES , TOLARBAG , MIRPUR 1"
"14113","DUTCH BANGLA BANK LTD , KABI FARUK SARANI , NIKUNJA 2"
"14114","BOTTOLA JAME MASJID , HATIRJHEEL LINK RD , TEJGAON INDUSTRIAL AREA"
"14115","ROAD 10, NIKUNJA 2"
"14116","ARIFABAD BAZAR , EXTENDED PALLABI , MIRPUR 11.5"
"14117","H 286,RD 9,BLOCK D,BASUNDHARA R/A"
"14118","KFC , PALLABI , MIRPUR-12"
"14119","ROYEL FILLING STATION,RASUBAG RD,MOHAKHALI"
"14120","SERVICENIN , SEGUNBAGICHA"
"14121","CONCORD MODHUMATI PLAZA , 11 , ROAD 11 , BANANI"
"14122","HOUSE 51, ROAD 14, SECTOR 3 , UTTARA"
"14123","JAKIR GENERAL STORE,H 338/A,COMISSIONER GOLI,DHANMONDI"
"14124","ANABIA DRUG HOUSE , 85/1 , BNP BAZAR AGARGAON WATER TANK ROAD , TALTOLA , POSCHIM KAFRUL"
"14125","CHATA MOSJID , RAYERBAZAR"
"14126","HOLY CROSS SCHOOL , TEJKUNIPARA RD , TEJKUNIPARA"
"14127","H 235 , RD 6 , MOHAMMADI HOUSING LTD , MOHAMMADPUR"
"14128","MONIR ELECTRIC,MIR HAZIRBAG,JATRABARI"
"14129","LABAID CANCER HOSPITAL & SUPER SPECIALITY CENTRE KATHALBAGAN GREEN ROAD"
"14130","SKYVIEW LOUNGE"
"14131","58 , ROAD 7 , SECTION 12"
"14132","POPULAR DIAGONSTIC CENTER LTD , ROAD 7 , SECTOR 4, UTTARA"
"14133","BABYLONIA,116,KAZI OFFICE LANE,WIRELESS,PALTAN"
"14134","VENTURA RAINA,53,ROAD 4,BLOCK D, BASUNDHARA R/A"
"14135","TRUST BANK LIMITED , GULSHAN BRUNCH GULSHAN 1, GULSHAN"
"14136","SONARGAON POURASHAVA SONARGAON NARYANGANJ"
"14137","RC PROPERTY , SECTOR 9 , UTTARA"
"14138","H 53/A CHAN BAKERY GOLI , MOGHBAZAR"
"14139","HOUSE 10 ROAD 138 GULSHAN 1"
"14140","7/2, ZAKIR HOSSAIN ROAD , LALMATIA"
"14141","PORABARI , VATAPARA RD , SAVAR , 1340"
"14142","SALMANS CORPORATION,SHAHEED SARANI,DHAKA CANTONMENT"
"14143","MOTIJHEEL KITCHEN YARD,SHAPLA CHOTTOR,MOTIJHEEL"
"14144","SHEIIKHDI ABDULLAH MOLLA HIHG SCHOOL,SHONIR AKHRA NRIDHABARI RD,SHONIR AKHRA"
"14145","RD 9 A,NIKUNJA 1"
"14146","POPULAR DIAGNOSTIC CENTRE LIMITED SHYAMOLI UNIT-2 , MOHAMMADPUR"
"14147","KADERIA TOWER,JA 28/8/B,MOHAKHALI C/A,BIR UTTAM AK KHANDAKAR ROAD,MOHAKHALI,GULSHAN"
"14148","SHAFIPUR BUS STOP , DHAKA TANGAIL HIGHWAY , MOUCHAK , 1751"
"14149","SUKUNDIRBAG JAME MASJID,DHAKHIN KHAN HYDRABAD RD"
"14150","FLOWER MUSEUM,SHAHBAG ROAD"
"14151","LOKHNATH SWEETS"
"14152","DUKE'S TABLE , MIRPUR CANTONMENT"
"14153","JENNYS , RESIDENTIAL AREA , DHANMONDI"
"14154","TRANSCOM DIGITAL INDUSTRIES , EASTERN RD , MOHAKHALI"
"14155","SOBHANBAG GOVT , QUARTER , SOBHANBAG , SUKRABAD , DHANMONDI"
"14156","NABINAGAR BUS STAND SAVAR"
"14157","RADIANT ORCHID , H 23 , RD 1 , BLOCK E , BANASHREE"
"14158","JAMUNA FUTURE PARK ENTRY WAY, PROGATI SARANI, BSHUNDHARA"
"14159","SAMATA WHITE HOUSE , HOUSE 254 , ROAD 1 , BLOCK F , AFROZA BEGUM SARAK."
"14160","KODOMTOLI BUS STOP,KADAMTALI RD,AGA NAWAB DEORY"
"14161","H 36/B1,MIRPUR RD,NEW MARKET"
"14162","MD:AMZAD HOSSEN , TRIMOHONI , KHILGAON"
"14163","TRIPLE NINE GLOBAL , BLOCK K , BANANI"
"14164","H 306/3 , EAST RAMPURA RD , RAMPURA"
"14165","public toiltet , kamalapur"
"14166","THE FOOD HALL  , SABRINMA SOBHAN 4TH AVENUE ROAD , BLOCK D , BASUNDHARA R/A"
"14167","TOUR DE CYCLIST,MILK VITA RD,MIRPUR 6"
"14168","NOIR , 72 , ROAD 11, BANANI"
"14169","PLOT 302 NSU RD BLOCK B BASHUDNHARA R/A"
"14170","ANWAR LANDMARK ANAMIKA P C CULTURE HOUSING SOCIETY  , ADABOR"
"14171","HOUSE 65 , ROAD 11, SECTOR 13, UTTARA"
"14172","TEESTA COURIER & PARCEL LIMITED , DHAKA UDDAN HOUSING , MOHAMMADPUR"
"14173","CONCORD HOPE , GULSHAN 1"
"14174","H 80/1,SHANTIBAG MASJID RD,SHANTIBAG,MALIBAGH"
"14175","ICT DIVISION,H 28,NEW COLONY RD,AGARGAON"
"14176","MOTIJHEEL GOVT BOYS HIGH SCHOOL,DHAKA"
"14177","BUET POST OFFICE,FULLER RD,BUET"
"14178","HOUSE 8A/KHA , ROAD 14 ( NEW ) , BASHATI CASTLES , FLAT B11 , DHANMONDI"
"14179","INTERNATIONAL CENTRE FOR DIARRHOEAL DISEASE RESEARCH,BANGLADESH,MOHAKHALI BAZAR RD,MOHAKHALI"
"14180","HATIR JHEEL RAMPURA BRIDGE , HATIRJHEEL , RAMPURA"
"14181","APU PHARMACY,SECTOR 9,UTTARA"
"14182","KIDNEY FOUNDATION BANGLADESH , MIRPUR COLLEGE RD , MIRPUR 2"
"14183","HOUSE 37,ROAD 1,BLOCK F,SECTOR 1,AFTABNAGAR"
"14184","SHAKHAWAT HOSSAIN & ACCESORIES,GULSHAN 1"
"14185","EDEN ROSE , 143, WEST MONIPUR , SENPARA PARBATA , PASCHIM MONIPUR"
"14186","RASHID TOWER , GULSHAN 1 , GULSHAN"
"14187","EMPERIAL AMIN AHMED CENTER,HOUSE 54,RD 10/A,DHANMONDI"
"14188","KARNAPHULI EXPRESS BAY ONE , BLOCK L , BANANI"
"14189","ENA KINGDOM , 32 , GIRLS SCHOOL ROAD DHANMINDI"
"14190","SAYAM PLAZA , BANGABANDHU SARAK , AMLAPARA , NARAYANGANJ SADAR , NARAYANGANJ , 1400"
"14191","KHAMAR BARI, KHAMARBARI RD , FARMGATE"
"14192","H 271 , SIPAHIBAG RD , KHILGAON"
"14193","MADINABAG SHAHI JAME MASJID,MUGDA MANDA KHALPAR RD,MUGDAPARA,SABUJBAG"
"14194","HOUSE 09 , ROAD 02 , SECTOR 12 , UTTARA"
"14195","RAJMOHOL,BLOCK I,BASHUNDHARA R/A"
"14196","LAB AID SPECIALIZED HOSPITAL,HOUSE 6,ROAD 4,DHANMONDI"
"14197","ENTRY 1,JAMUNA FUTURE PARK,BASUNDHARA R/A"
"14198","MIRPUR REGISTRY OFFICE , SOUTH BISHIL , MIRPUR 1"
"14199","PITHA MELA , BLOCK E , BANASHREE"
"14200","DHAMRAI , DHAMRAI , DHAKA"
"14201","10 MINUTE SCHOOL , HOUSE B-107, ROAD 8 , MOHAKHALI DOHS , MOHAKHALI"
"14202","POPULAR DIAGONSTIC CENTRE LTD , RESIDENTIAL AREA , DHANMONDI"
"14203","HOUSE 80 , RD 12 , SECTOR 10"
"14204","NEW AIRPORT FLOWER GARDEN,NEW AIRPORT RD"
"14205","GAMEOVER STUDIO,SHAHID TAZUDDIN AHMED AVE,TEJGAON INDUSTRIAL AREA"
"14206","BANGLADESH TELEVISION ( BTV ) , TV RD , EAST RAMPURA"
"14207","MA ELECTRIC PAINT & HARDWARE , BORO MOGBAZAR"
"14208","THE AQSA OVERSEAS ( RL-2075), NAYA PALTAN"
"14209","JUVENILE ENGLISH MEDIUM SCHOOL,H 1/3,RD 8,PALLABI EXTENSIONS,PALLABI"
"14210","KINDRED FOOD GARDEN BANANI , BLOCK C"
"14211","BONOSREE BLOCK A ROAD 1 N/S"
"14212","AMICUS,HOUSE 8,MYMENSINGH ROAD,PARIBAGH,SHAHBAGH"
"14213","PARIJAT , NOBODOY HOUSING , MOHAMMADPUR"
"14214","LE REVE BANASREE , BLOCK E"
"14215","PANI BHABAN,PANTHAPATH"
"14216","H 34,RD 126,GULSHAN 1"
"14217","EMERAID BAKERY & CAFE,BLOCK E,BANANI"
"14218","HOUSE 93,ROAD 6,BLOCK C,BANANI,DHAKA"
"14219","ARTISAN CRAFT BD CORPORATE OFFICE RD 10 MIRPUR DOHS"
"14220","WEST RAJABAZAR JAME MASJID,H 58,BJRI  RD,WEST RAJABAZAR"
"14221","CREATIVE COMMUNICATION LTD , GULSHAN 1, GULSHAN"
"14222","HOLY TONNI , 98 , I BLOCK ROAD 5 , BASUNDHARA R/A"
"14223","SWING SALON BANANI,BLOCK K"
"14224","GPX CENTRAL SERVICE DHAKA MOHAKHALI DOHS"
"14225","ANGAN FLORELLA , SECTOR 4, UTTARA"
"14226","HOUSE 21 , ROAD 4 , BLOCK A , BANASREE"
"14227","MIRPURR DOHS RD , MIRPUR DOHS"
"14228","renu kunjo , ganabhaban area , sher e bangla nagar"
"14229","RAJUK UTTARA APARTMENT PROJECT 17C-701,UTTARA 18,SECTOR 18"
"14230","LUCKY APARTMENT , IQBAL RD , MOHAMMADPUR"
"14231","AZRABAD AJME MASJID , GOLARTEK RD , HATIRAPUR"
"14232","SUNRISE PLAZA,BLOCK A,LALMATIA"
"14233","BANGLADESH NATIONALIST PARTY ( BNP) OFFICE , VIP ROAD , PALTAN"
"14234","GAUSUL AZAM AVENUE , SECTOR 14 , KOTBARI BAZAAR , SECTOR 7"
"14235","NATIONAL LIFE INSURANCE,H 54,KAZI NAZRUL ISLAM AVE,EAST TEJTURIPARA"
"14236","AFTABNAGAR PLAY GROUND,BLOCK H"
"14237","MSNSELA WEB SOLUTION , SECTOR 10 , UTTARA"
"14238","7TH LANE,GOPIBAG,HATKHOLA"
"14239","SADARGHAT LONCH TERMINAL"
"14240","GLORIA JEANS COFFEES,GULSHAN 2,GULSHAN"
"14241","BIMAN HOLIDAY PREMIUM LOUNGE HAZRAT SHAHJALAL INTERNATIONAL AIRPORT KURMITOLA"
"14242","HOSSAINEARA MANJIL,BLOCK D,MIRPUR 12"
"14243","138, ROAD 5 , SECTOR 11"
"14244","BIKE ACCESORIES,BLOCK B,NIKETON"
"14245","HEMAYETPUR BUS STOP , DHAKA ARICHA HIGHWAY , BILAMALIA JADUR CHAR"
"14246","SUJAN ELECTRONICS & MOBILE SERVICING,CHHAD UDDAN HOUSING,MOHAMMADPUR"
"14247","WAFFLE N SNACKS , SOUTH BANASREE"
"14248","CITY BANK ATM, GULSHAN 1, GULSHAN"
"14249","NATIONAL INSTITUTE OF CARDIOVASCULAR DISEASES , MIRPUR ROAD , TALTOLA , SHYAMOLI"
"14250","JAMUNA FUTURE PARL ENTRY WAY , PROGATI SARANI , BASUNDHARA"
"14251","HOUSE 5/4,MOHONPUR ROAD,ADABAR,MOHAMMADPUR"
"14252","HOTEL 71 SAYED NAZRUL ISLAM SHARANI FAKIRAPOOL PALTAN"
"14253","ARADDHO , RESIDENTIAL AREA , DHANMONDI"
"14254","PROTHOMA FASHION , NURJAHAN ROAD , MOHAMMADPUR"
"14255","BANGLA ACADEMY , SECRETERIAT RD , UNIVERSITY OF DHAKA , RAMNA"
"14256","PETRO BANGLA,KAWRAN BAZAR FDC RD,KAWRANBAZAR"
"14257","RENAISSANCE DHAKA GULSHAN HOTEL,GULSHAN 1,GULSHAN"
"14258","HAAL CHERONA BONDHU , DAKKHINPARA MOHAKHALI"
"14259","H 1 , RD 9B , SECTOR 5 , UTTARA"
"14260","PARAGON MOMO KIOSK , ANANNYA COMPLEX , BARIDHARA DOHS"
"14261","WASA BHABAN , KAWEAN BAZAR"
"14262","H 541 , SABRINA SOBHAN 4TH AVE , BLOCK 1 , BASHUNDHARA R/A"
"14263","SHAHID POLICE SRITI SCHOOL &  COLLEGE , MIRPUR 14"
"14264","168 , MALIBAGH COLLEGE ROAD , MALIBAGH BAZAR ROAD , MALIBAGH"
"14265","UNITED HOSPITAL,ROAD 71,BANANI,GULSHAN"
"14266","ZIRANI KASHMIPUR RD , KASHMIPUR , 17 51"
"14267","RAB FORCES HEADQUARTER UTTARA"
"14268","FAHIM GENERAL STORE , H 53 , RD 27 , BANANI"
"14269","GREEN MODEL TOWN , MUGDA"
"14270","BASIC BANK BASHUNDHARA BRANCH , H 13 , ALHAZ ABDUS SOBHAN RD , BLOCK B , BASUNDHARA R/A"
"14271","ROAD 9,SECTOR 6,UTTARA"
"14272","sromo bhaban , segun bagicha road"
"14273","INTERNATIONAL MEDICAL COLLEGE HOSPITAL,MEDICAL COLLEGE RD,RUSTAMPUR 1711"
"14274","HEALTHCARE BODY SPA , GULSHAN 1, GULSHAN"
"14275","MATRICHATA APARTMENT INDUSTRIAL AREA TEJGAON"
"14276","8,AVENUE 4,SECTION 11"
"14277","GRAMEEN PHONE EXPERIENCE , GULSHAN 2 , GULSHAN"
"14278","NAHAR MOHOL , H 32 , RD 8 , JANATA HOUSING , MOHAMMADPUR"
"14279","mobil house, gulshan avenue ,, gulshan 1, gulshan"
"14280","WHITE HOUSE GUEST HOUSE,RD 81,GULSHAN 2"
"14281","WEST SENPARA WATER PUMP,MIRPUR 2"
"14282","PEARL HARBOUR COMMUNITY CENTRE , AZIMPUR , LALBAGH"
"14283","AFROZA BEGUM RD , BLOCK  I  , BASUNDHARA R/A"
"14284","SAIFUL GENERAL STORE & WORLD COLLECTION , 81, MIRPUR ROAD , AHMED NAGAR , MODDHO PAIKPARA"
"14285","ALUBDI EIDGAH MAIDAN , EASTERN HOUSING MAIN RD , EASTERN HOUSUNG PALLABI"
"14286","KACHA BAZAR,HATIRPOOL"
"14287","EAST RAMPURA HIGH SACHOOL , SCHOOL RD EAST RAMPURA"
"14288","LUCKY VILLA, 519 , ROAD 1 , BLOCK D , BASUNDHARA R/A"
"14289","NILA FOUNDATION  KA/189/6, KURIL FLYOVER , KURIL"
"14290","Rashaed General Store, Buddhijibi Shahid Minar Rd, Gabtali"
"14291","LA DEFONES FAST FOOD , DIABARI ROAD , SECTOR 18 , UTTARA"
"14292","SANAI COMMUNITY CENTER , LARMINI ST WARI"
"14293","BRAND BOOK,BLOCK E,BANANI"
"14294","ALIGANJ HIGH SCHOOL , DHAKA NARAYANGANJ RD , ALIGANJ , PAGLA , NARAYANGANJ"
"14295","NEW RATUL HARDWARE & SANITARY,DAKKHINPARA,MOHAKHALI"
"14296","IUBAT UNIVERSITY, SECTOR 10, UTTORA
"
"14297","DOLAIRPAR BUS STOP,DHAKA MAWA HIGHWAY,JATRABARI"
"14298","ESTERN TOWER , H 51 , NEW EASKATON RD , NEW ESKATON"
"14299","RUHAMA COTTAGE , BLOCK G , BANASREE"
"14300","H 20 , RD 7 , BLOCK B , BANASHREE"
"14301","AL-ARABIAN CAKE & SWEETS , MADHABDI PAURASHAVA"
"14302","HOMELAND MAHABUB PALACE , HOUSE 295/A SAYEM SOBHAN ANVIR ROAD, BLOCK C , BASHUNDHARA R/A"
"14303","103/104, ROAD 9 , SECTION 6"
"14304","EAGLES DANCE COMPANY, ROAF 03 , BLOCK -B , NIKETON"
"14305","AIRPORT MASJID , NEW AIRPORT RD"
"14306","BIHS GENERAL HOSPITAL,KALLYANPUR,TECHNICAL MOR"
"14307","ALIBABA DOOR & HOME SOLUTION , SECTOR 3 , UTTARA"
"14308","BTI PALACE , BLOCK J , BASHUNDHARA R/A"
"14309","BANGLADESH HOUSE BUILDING FINANCE CORPORATION , ALAOL AVENUE , SECTOR 8 , UTTARA"
"14310","272,I BLOCK ROAD 1,BASUNDHARA R/A"
"14311","H 25 , RD 5 , BLOCK C , BANASREE"
"14312","MUHAMMAD (ABBAS)  VILLA  , MATUAIL , JATRABARI"
"14313","FARUQ GENERAL STORE , KA 10/3 , KALACHANDPUR MAIN RD , KALACHANDPUR"
"14314","PUMA BANGLADESH,BLOCK E,BANANI"
"14315","HAEVEN LODGE,H 85,GREEN RD"
"14316","ME CLOTHING , ROAD 24 , GULSHAN 1 , GULSHAN"
"14317","HA-MEEM GROUP , INDUSTRIAL AREA , TEJGAON"
"14318","KAMALAPUR RAILWAY STATION  , KAMALAPUR"
"14319","DOYAGONJ CHOURASTA , DOYAGONJ ROAD , GOPIBAG , DAYAGANJ"
"14320","ARMY OFFICERS RESIDENTIAL AREA , BANANI , DHAKA , BLOCK A"
"14321","H 18,RD 5,BLOCK D,BANASHREE"
"14322","SILVER SPRING BLOCK D BASHUNDHARA R/A"
"14323","STYLE AND SMILE GENTS GROOMING SALOON, 113, 113/A, LAKE CIRCUS ROAD , DHANMONDI"
"14324","UNIVERSAL  INTERNATIONAL SCHOOL"
