"","location"
"23998","JOLSHIRI CENTRAL PARK , RESTAURANT , JOLSHIRI ABASON , RUPGANJ"
"23999","12/1/2,ROAD NO 2,MUKTI HOUSING,SHYAMOLI"
"24000","SHINE PALACE LIMITED ( CORPORATE OFFICE ) , WEST , DHANMONDI"
"24001","AZIMPUR GRAVEYARD NORTHGATE , DHAKA COLLEGE , NEW MARKET"
"24002","SOBUJ SATA VESOJ KUTIR , SOLMAID VATARA"
"24003","MESS B ARMY OFFICERS MESS,DHAKA CANTONMENT"
"24004","BUP ACADEMIC BUILDING,MIRPUR CANTONMENT"
"24005","RUPAYAN LAKE CASTLE , ,AHMED AKBAR SOBHAN AVENUE,, BLOCK E, BASHUNDHARA R/A"
"24006","THE WORLD BANK , E 32 , SYED MAHBUB MORSHED AVE  , SHER E BANGLA NAGAR"
"24007","STUDENT HEAVEN HOSTEL , SECTOR 10 , UTTARA"
"24008","SOFIA GREEN , 49 , ROAD 6 BLOCK C , BANANI"
"24009","BANIJJO MELA , SECTOR 4, PURBACHAL"
"24010","H 143,BEGUM ROKEYA SARANI,SENPARA PARBATA,MIRPUR 10"
"24011","CITY BANK ATM, BIR UTTAM MIR SHAWKAT SARAK, TEJGAON"
"24012","24/19 , BLOCK C ,TAJMAHAL ROAD , MOHAMMADPUR"
"24013","AGRABI BANK LIMITED , UNIVERSITY STREET CURJON HALL , DHAKA UNIVERSITY"
"24014","CHAAD RIDE,MOUCHAK MARKET,MALIBAGH"
"24015","PARIBESH BHABAN , SHAHID SHAHABUDDIN RD , AGARGAON"
"24016","CITY GENERAL HOSPITAL LTD , NIKUNJA 2"
"24017","JAHANGIR TRADERS,DEMRA NARAYANGANJ RD,SIDDHIRGANJ"
"24018","C R P CANTEEN , SECTION 13,MIRPUR"
"24019","RD 26, BLOCK L , BASHUNDHARA R/A"
"24020","HOUSE 25 , AL AMIN ROAD , KATHALBAGAN , GREEN ROAD"
"24021","PROTTOY IDEAL SCHOOL AND COLLEGE , BLOCK B , ROAD 4 , BLOCK B , BASUNDHARA R/A"
"24022","BOSILA HIGH SCHOOL PLAYGROUND,BOSILA SCHOOL MAATH,MOHAMMADPUR"
"24023","BOISHAKHI , 40 , ROAD NO-1 , BLOCK A , BASUNDHARA R/A"
"24024","AMERICAN EMBASSY , MADANI AVE , BARIDHARA"
"24025","ISLAMI BANK HOSPITAL 1,OUTER CIRCULAR RD,KAMALPUR"
"24026","CHAYABITHI EATERN HOUSING , BLOCK A , MIDDLE BASABO"
"24027","HOSSAIN HOUSING SOCIETY RD , SHYAMOLI"
"24028","DHAKESHARI TEMPLE DHAKESHWARI RD PALASHI LALBAGH"
"24029","BISTRO E,GULSHAN 2,GULSHAN"
"24030","LONDON EXPRESS LTD . ( HEAD OFFICE ) , FOKIRAPUL , MOTIJHEEL"
"24031","ROAD 6 , SECTION 2"
